t0_path,t1_path,label,category,original_idx,rotation,sample_id
train/t0/mining_836_t0_rot0.npy,train/t1/mining_836_t1_rot0.npy,0,mining_emergence,228,rot0,mining_836
train/t0/mining_895_t0_rot0.npy,train/t1/mining_895_t1_rot0.npy,0,mining_emergence,229,rot0,mining_895
train/t0/human_128_t0_rot0.npy,train/t1/human_128_t1_rot0.npy,1,human_activity,230,rot0,human_128
train/t0/human_128_t0_rot90.npy,train/t1/human_128_t1_rot90.npy,1,human_activity,230,rot90,human_128
train/t0/human_128_t0_rot180.npy,train/t1/human_128_t1_rot180.npy,1,human_activity,230,rot180,human_128
train/t0/human_128_t0_rot270.npy,train/t1/human_128_t1_rot270.npy,1,human_activity,230,rot270,human_128
train/t0/human_128_t0_rot90.npy,train/t1/human_128_t1_rot90.npy,1,human_activity,230,rot90,human_128
train/t0/mining_2172_t0_rot0.npy,train/t1/mining_2172_t1_rot0.npy,0,mining_emergence,231,rot0,mining_2172
train/t0/mining_2276_t0_rot0.npy,train/t1/mining_2276_t1_rot0.npy,0,mining_emergence,232,rot0,mining_2276
train/t0/mining_458_t0_rot0.npy,train/t1/mining_458_t1_rot0.npy,0,mining_emergence,233,rot0,mining_458
train/t0/mining_1295_t0_rot0.npy,train/t1/mining_1295_t1_rot0.npy,0,mining_emergence,234,rot0,mining_1295
train/t0/mining_262_t0_rot0.npy,train/t1/mining_262_t1_rot0.npy,0,mining_emergence,235,rot0,mining_262
train/t0/mining_187_t0_rot0.npy,train/t1/mining_187_t1_rot0.npy,0,mining_emergence,236,rot0,mining_187
train/t0/natural_16_t0_rot0.npy,train/t1/natural_16_t1_rot0.npy,2,natural_change,237,rot0,natural_16
train/t0/natural_16_t0_rot90.npy,train/t1/natural_16_t1_rot90.npy,2,natural_change,237,rot90,natural_16
train/t0/natural_16_t0_rot180.npy,train/t1/natural_16_t1_rot180.npy,2,natural_change,237,rot180,natural_16
train/t0/natural_16_t0_rot270.npy,train/t1/natural_16_t1_rot270.npy,2,natural_change,237,rot270,natural_16
train/t0/human_256_t0_rot0.npy,train/t1/human_256_t1_rot0.npy,1,human_activity,238,rot0,human_256
train/t0/human_256_t0_rot90.npy,train/t1/human_256_t1_rot90.npy,1,human_activity,238,rot90,human_256
train/t0/human_256_t0_rot180.npy,train/t1/human_256_t1_rot180.npy,1,human_activity,238,rot180,human_256
train/t0/human_256_t0_rot270.npy,train/t1/human_256_t1_rot270.npy,1,human_activity,238,rot270,human_256
train/t0/human_256_t0_rot90.npy,train/t1/human_256_t1_rot90.npy,1,human_activity,238,rot90,human_256
train/t0/mining_1815_t0_rot0.npy,train/t1/mining_1815_t1_rot0.npy,0,mining_emergence,239,rot0,mining_1815
train/t0/mining_396_t0_rot0.npy,train/t1/mining_396_t1_rot0.npy,0,mining_emergence,240,rot0,mining_396
train/t0/mining_655_t0_rot0.npy,train/t1/mining_655_t1_rot0.npy,0,mining_emergence,241,rot0,mining_655
train/t0/natural_382_t0_rot0.npy,train/t1/natural_382_t1_rot0.npy,2,natural_change,242,rot0,natural_382
train/t0/natural_382_t0_rot90.npy,train/t1/natural_382_t1_rot90.npy,2,natural_change,242,rot90,natural_382
train/t0/natural_382_t0_rot180.npy,train/t1/natural_382_t1_rot180.npy,2,natural_change,242,rot180,natural_382
train/t0/natural_382_t0_rot270.npy,train/t1/natural_382_t1_rot270.npy,2,natural_change,242,rot270,natural_382
train/t0/mining_751_t0_rot0.npy,train/t1/mining_751_t1_rot0.npy,0,mining_emergence,243,rot0,mining_751
train/t0/mining_229_t0_rot0.npy,train/t1/mining_229_t1_rot0.npy,0,mining_emergence,244,rot0,mining_229
train/t0/natural_386_t0_rot0.npy,train/t1/natural_386_t1_rot0.npy,2,natural_change,245,rot0,natural_386
train/t0/natural_386_t0_rot90.npy,train/t1/natural_386_t1_rot90.npy,2,natural_change,245,rot90,natural_386
train/t0/natural_386_t0_rot180.npy,train/t1/natural_386_t1_rot180.npy,2,natural_change,245,rot180,natural_386
train/t0/natural_386_t0_rot270.npy,train/t1/natural_386_t1_rot270.npy,2,natural_change,245,rot270,natural_386
train/t0/human_205_t0_rot0.npy,train/t1/human_205_t1_rot0.npy,1,human_activity,246,rot0,human_205
train/t0/human_205_t0_rot90.npy,train/t1/human_205_t1_rot90.npy,1,human_activity,246,rot90,human_205
train/t0/human_205_t0_rot180.npy,train/t1/human_205_t1_rot180.npy,1,human_activity,246,rot180,human_205
train/t0/human_205_t0_rot270.npy,train/t1/human_205_t1_rot270.npy,1,human_activity,246,rot270,human_205
train/t0/human_205_t0_rot90.npy,train/t1/human_205_t1_rot90.npy,1,human_activity,246,rot90,human_205
train/t0/mining_1115_t0_rot0.npy,train/t1/mining_1115_t1_rot0.npy,0,mining_emergence,247,rot0,mining_1115
train/t0/mining_566_t0_rot0.npy,train/t1/mining_566_t1_rot0.npy,0,mining_emergence,248,rot0,mining_566
train/t0/mining_1621_t0_rot0.npy,train/t1/mining_1621_t1_rot0.npy,0,mining_emergence,249,rot0,mining_1621
train/t0/mining_1055_t0_rot0.npy,train/t1/mining_1055_t1_rot0.npy,0,mining_emergence,250,rot0,mining_1055
train/t0/mining_171_t0_rot0.npy,train/t1/mining_171_t1_rot0.npy,0,mining_emergence,251,rot0,mining_171
train/t0/human_53_t0_rot0.npy,train/t1/human_53_t1_rot0.npy,1,human_activity,252,rot0,human_53
train/t0/human_53_t0_rot90.npy,train/t1/human_53_t1_rot90.npy,1,human_activity,252,rot90,human_53
train/t0/human_53_t0_rot180.npy,train/t1/human_53_t1_rot180.npy,1,human_activity,252,rot180,human_53
train/t0/human_53_t0_rot270.npy,train/t1/human_53_t1_rot270.npy,1,human_activity,252,rot270,human_53
train/t0/human_53_t0_rot90.npy,train/t1/human_53_t1_rot90.npy,1,human_activity,252,rot90,human_53
train/t0/mining_1092_t0_rot0.npy,train/t1/mining_1092_t1_rot0.npy,0,mining_emergence,253,rot0,mining_1092
train/t0/mining_1923_t0_rot0.npy,train/t1/mining_1923_t1_rot0.npy,0,mining_emergence,254,rot0,mining_1923
train/t0/mining_1167_t0_rot0.npy,train/t1/mining_1167_t1_rot0.npy,0,mining_emergence,255,rot0,mining_1167
train/t0/human_294_t0_rot0.npy,train/t1/human_294_t1_rot0.npy,1,human_activity,256,rot0,human_294
train/t0/human_294_t0_rot90.npy,train/t1/human_294_t1_rot90.npy,1,human_activity,256,rot90,human_294
train/t0/human_294_t0_rot180.npy,train/t1/human_294_t1_rot180.npy,1,human_activity,256,rot180,human_294
train/t0/human_294_t0_rot270.npy,train/t1/human_294_t1_rot270.npy,1,human_activity,256,rot270,human_294
train/t0/human_294_t0_rot90.npy,train/t1/human_294_t1_rot90.npy,1,human_activity,256,rot90,human_294
train/t0/mining_1137_t0_rot0.npy,train/t1/mining_1137_t1_rot0.npy,0,mining_emergence,257,rot0,mining_1137
train/t0/mining_237_t0_rot0.npy,train/t1/mining_237_t1_rot0.npy,0,mining_emergence,258,rot0,mining_237
train/t0/mining_824_t0_rot0.npy,train/t1/mining_824_t1_rot0.npy,0,mining_emergence,259,rot0,mining_824
train/t0/mining_1837_t0_rot0.npy,train/t1/mining_1837_t1_rot0.npy,0,mining_emergence,260,rot0,mining_1837
train/t0/mining_1122_t0_rot0.npy,train/t1/mining_1122_t1_rot0.npy,0,mining_emergence,261,rot0,mining_1122
train/t0/mining_303_t0_rot0.npy,train/t1/mining_303_t1_rot0.npy,0,mining_emergence,262,rot0,mining_303
train/t0/mining_1733_t0_rot0.npy,train/t1/mining_1733_t1_rot0.npy,0,mining_emergence,263,rot0,mining_1733
train/t0/mining_784_t0_rot0.npy,train/t1/mining_784_t1_rot0.npy,0,mining_emergence,264,rot0,mining_784
train/t0/mining_140_t0_rot0.npy,train/t1/mining_140_t1_rot0.npy,0,mining_emergence,265,rot0,mining_140
train/t0/human_281_t0_rot0.npy,train/t1/human_281_t1_rot0.npy,1,human_activity,266,rot0,human_281
train/t0/human_281_t0_rot90.npy,train/t1/human_281_t1_rot90.npy,1,human_activity,266,rot90,human_281
train/t0/human_281_t0_rot180.npy,train/t1/human_281_t1_rot180.npy,1,human_activity,266,rot180,human_281
train/t0/human_281_t0_rot270.npy,train/t1/human_281_t1_rot270.npy,1,human_activity,266,rot270,human_281
train/t0/human_281_t0_rot90.npy,train/t1/human_281_t1_rot90.npy,1,human_activity,266,rot90,human_281
train/t0/natural_113_t0_rot0.npy,train/t1/natural_113_t1_rot0.npy,2,natural_change,267,rot0,natural_113
train/t0/natural_113_t0_rot90.npy,train/t1/natural_113_t1_rot90.npy,2,natural_change,267,rot90,natural_113
train/t0/natural_113_t0_rot180.npy,train/t1/natural_113_t1_rot180.npy,2,natural_change,267,rot180,natural_113
train/t0/natural_113_t0_rot270.npy,train/t1/natural_113_t1_rot270.npy,2,natural_change,267,rot270,natural_113
train/t0/mining_1946_t0_rot0.npy,train/t1/mining_1946_t1_rot0.npy,0,mining_emergence,268,rot0,mining_1946
train/t0/mining_1068_t0_rot0.npy,train/t1/mining_1068_t1_rot0.npy,0,mining_emergence,269,rot0,mining_1068
train/t0/mining_986_t0_rot0.npy,train/t1/mining_986_t1_rot0.npy,0,mining_emergence,270,rot0,mining_986
train/t0/human_383_t0_rot0.npy,train/t1/human_383_t1_rot0.npy,1,human_activity,271,rot0,human_383
train/t0/human_383_t0_rot90.npy,train/t1/human_383_t1_rot90.npy,1,human_activity,271,rot90,human_383
train/t0/human_383_t0_rot180.npy,train/t1/human_383_t1_rot180.npy,1,human_activity,271,rot180,human_383
train/t0/human_383_t0_rot270.npy,train/t1/human_383_t1_rot270.npy,1,human_activity,271,rot270,human_383
train/t0/human_383_t0_rot90.npy,train/t1/human_383_t1_rot90.npy,1,human_activity,271,rot90,human_383
train/t0/mining_397_t0_rot0.npy,train/t1/mining_397_t1_rot0.npy,0,mining_emergence,272,rot0,mining_397
train/t0/mining_867_t0_rot0.npy,train/t1/mining_867_t1_rot0.npy,0,mining_emergence,273,rot0,mining_867
train/t0/mining_408_t0_rot0.npy,train/t1/mining_408_t1_rot0.npy,0,mining_emergence,274,rot0,mining_408
train/t0/mining_1808_t0_rot0.npy,train/t1/mining_1808_t1_rot0.npy,0,mining_emergence,275,rot0,mining_1808
train/t0/natural_271_t0_rot0.npy,train/t1/natural_271_t1_rot0.npy,2,natural_change,276,rot0,natural_271
train/t0/natural_271_t0_rot90.npy,train/t1/natural_271_t1_rot90.npy,2,natural_change,276,rot90,natural_271
train/t0/natural_271_t0_rot180.npy,train/t1/natural_271_t1_rot180.npy,2,natural_change,276,rot180,natural_271
train/t0/natural_271_t0_rot270.npy,train/t1/natural_271_t1_rot270.npy,2,natural_change,276,rot270,natural_271
train/t0/natural_135_t0_rot0.npy,train/t1/natural_135_t1_rot0.npy,2,natural_change,277,rot0,natural_135
train/t0/natural_135_t0_rot90.npy,train/t1/natural_135_t1_rot90.npy,2,natural_change,277,rot90,natural_135
train/t0/natural_135_t0_rot180.npy,train/t1/natural_135_t1_rot180.npy,2,natural_change,277,rot180,natural_135
train/t0/natural_135_t0_rot270.npy,train/t1/natural_135_t1_rot270.npy,2,natural_change,277,rot270,natural_135
train/t0/mining_2202_t0_rot0.npy,train/t1/mining_2202_t1_rot0.npy,0,mining_emergence,278,rot0,mining_2202
train/t0/mining_585_t0_rot0.npy,train/t1/mining_585_t1_rot0.npy,0,mining_emergence,279,rot0,mining_585
train/t0/mining_1877_t0_rot0.npy,train/t1/mining_1877_t1_rot0.npy,0,mining_emergence,280,rot0,mining_1877
train/t0/mining_1351_t0_rot0.npy,train/t1/mining_1351_t1_rot0.npy,0,mining_emergence,281,rot0,mining_1351
train/t0/natural_487_t0_rot0.npy,train/t1/natural_487_t1_rot0.npy,2,natural_change,282,rot0,natural_487
train/t0/natural_487_t0_rot90.npy,train/t1/natural_487_t1_rot90.npy,2,natural_change,282,rot90,natural_487
train/t0/natural_487_t0_rot180.npy,train/t1/natural_487_t1_rot180.npy,2,natural_change,282,rot180,natural_487
train/t0/natural_487_t0_rot270.npy,train/t1/natural_487_t1_rot270.npy,2,natural_change,282,rot270,natural_487
train/t0/mining_1286_t0_rot0.npy,train/t1/mining_1286_t1_rot0.npy,0,mining_emergence,283,rot0,mining_1286
train/t0/mining_418_t0_rot0.npy,train/t1/mining_418_t1_rot0.npy,0,mining_emergence,284,rot0,mining_418
train/t0/mining_1138_t0_rot0.npy,train/t1/mining_1138_t1_rot0.npy,0,mining_emergence,285,rot0,mining_1138
train/t0/mining_484_t0_rot0.npy,train/t1/mining_484_t1_rot0.npy,0,mining_emergence,286,rot0,mining_484
train/t0/mining_515_t0_rot0.npy,train/t1/mining_515_t1_rot0.npy,0,mining_emergence,287,rot0,mining_515
train/t0/mining_1849_t0_rot0.npy,train/t1/mining_1849_t1_rot0.npy,0,mining_emergence,288,rot0,mining_1849
train/t0/human_277_t0_rot0.npy,train/t1/human_277_t1_rot0.npy,1,human_activity,289,rot0,human_277
train/t0/human_277_t0_rot90.npy,train/t1/human_277_t1_rot90.npy,1,human_activity,289,rot90,human_277
train/t0/human_277_t0_rot180.npy,train/t1/human_277_t1_rot180.npy,1,human_activity,289,rot180,human_277
train/t0/human_277_t0_rot270.npy,train/t1/human_277_t1_rot270.npy,1,human_activity,289,rot270,human_277
train/t0/human_277_t0_rot90.npy,train/t1/human_277_t1_rot90.npy,1,human_activity,289,rot90,human_277
train/t0/mining_1010_t0_rot0.npy,train/t1/mining_1010_t1_rot0.npy,0,mining_emergence,290,rot0,mining_1010
train/t0/mining_455_t0_rot0.npy,train/t1/mining_455_t1_rot0.npy,0,mining_emergence,291,rot0,mining_455
train/t0/mining_1839_t0_rot0.npy,train/t1/mining_1839_t1_rot0.npy,0,mining_emergence,292,rot0,mining_1839
train/t0/natural_345_t0_rot0.npy,train/t1/natural_345_t1_rot0.npy,2,natural_change,293,rot0,natural_345
train/t0/natural_345_t0_rot90.npy,train/t1/natural_345_t1_rot90.npy,2,natural_change,293,rot90,natural_345
train/t0/natural_345_t0_rot180.npy,train/t1/natural_345_t1_rot180.npy,2,natural_change,293,rot180,natural_345
train/t0/natural_345_t0_rot270.npy,train/t1/natural_345_t1_rot270.npy,2,natural_change,293,rot270,natural_345
train/t0/mining_1288_t0_rot0.npy,train/t1/mining_1288_t1_rot0.npy,0,mining_emergence,294,rot0,mining_1288
train/t0/natural_59_t0_rot0.npy,train/t1/natural_59_t1_rot0.npy,2,natural_change,295,rot0,natural_59
train/t0/natural_59_t0_rot90.npy,train/t1/natural_59_t1_rot90.npy,2,natural_change,295,rot90,natural_59
train/t0/natural_59_t0_rot180.npy,train/t1/natural_59_t1_rot180.npy,2,natural_change,295,rot180,natural_59
train/t0/natural_59_t0_rot270.npy,train/t1/natural_59_t1_rot270.npy,2,natural_change,295,rot270,natural_59
train/t0/mining_669_t0_rot0.npy,train/t1/mining_669_t1_rot0.npy,0,mining_emergence,296,rot0,mining_669
train/t0/mining_392_t0_rot0.npy,train/t1/mining_392_t1_rot0.npy,0,mining_emergence,297,rot0,mining_392
train/t0/human_343_t0_rot0.npy,train/t1/human_343_t1_rot0.npy,1,human_activity,298,rot0,human_343
train/t0/human_343_t0_rot90.npy,train/t1/human_343_t1_rot90.npy,1,human_activity,298,rot90,human_343
train/t0/human_343_t0_rot180.npy,train/t1/human_343_t1_rot180.npy,1,human_activity,298,rot180,human_343
train/t0/human_343_t0_rot270.npy,train/t1/human_343_t1_rot270.npy,1,human_activity,298,rot270,human_343
train/t0/human_343_t0_rot90.npy,train/t1/human_343_t1_rot90.npy,1,human_activity,298,rot90,human_343
train/t0/natural_312_t0_rot0.npy,train/t1/natural_312_t1_rot0.npy,2,natural_change,299,rot0,natural_312
train/t0/natural_312_t0_rot90.npy,train/t1/natural_312_t1_rot90.npy,2,natural_change,299,rot90,natural_312
train/t0/natural_312_t0_rot180.npy,train/t1/natural_312_t1_rot180.npy,2,natural_change,299,rot180,natural_312
train/t0/natural_312_t0_rot270.npy,train/t1/natural_312_t1_rot270.npy,2,natural_change,299,rot270,natural_312
train/t0/natural_46_t0_rot0.npy,train/t1/natural_46_t1_rot0.npy,2,natural_change,300,rot0,natural_46
train/t0/natural_46_t0_rot90.npy,train/t1/natural_46_t1_rot90.npy,2,natural_change,300,rot90,natural_46
train/t0/natural_46_t0_rot180.npy,train/t1/natural_46_t1_rot180.npy,2,natural_change,300,rot180,natural_46
train/t0/natural_46_t0_rot270.npy,train/t1/natural_46_t1_rot270.npy,2,natural_change,300,rot270,natural_46
train/t0/mining_281_t0_rot0.npy,train/t1/mining_281_t1_rot0.npy,0,mining_emergence,301,rot0,mining_281
train/t0/mining_1505_t0_rot0.npy,train/t1/mining_1505_t1_rot0.npy,0,mining_emergence,302,rot0,mining_1505
train/t0/mining_1220_t0_rot0.npy,train/t1/mining_1220_t1_rot0.npy,0,mining_emergence,303,rot0,mining_1220
train/t0/mining_968_t0_rot0.npy,train/t1/mining_968_t1_rot0.npy,0,mining_emergence,304,rot0,mining_968
train/t0/mining_1301_t0_rot0.npy,train/t1/mining_1301_t1_rot0.npy,0,mining_emergence,305,rot0,mining_1301
train/t0/human_27_t0_rot0.npy,train/t1/human_27_t1_rot0.npy,1,human_activity,306,rot0,human_27
train/t0/human_27_t0_rot90.npy,train/t1/human_27_t1_rot90.npy,1,human_activity,306,rot90,human_27
train/t0/human_27_t0_rot180.npy,train/t1/human_27_t1_rot180.npy,1,human_activity,306,rot180,human_27
train/t0/human_27_t0_rot270.npy,train/t1/human_27_t1_rot270.npy,1,human_activity,306,rot270,human_27
train/t0/human_27_t0_rot90.npy,train/t1/human_27_t1_rot90.npy,1,human_activity,306,rot90,human_27
train/t0/mining_1404_t0_rot0.npy,train/t1/mining_1404_t1_rot0.npy,0,mining_emergence,307,rot0,mining_1404
train/t0/mining_1212_t0_rot0.npy,train/t1/mining_1212_t1_rot0.npy,0,mining_emergence,308,rot0,mining_1212
train/t0/mining_1189_t0_rot0.npy,train/t1/mining_1189_t1_rot0.npy,0,mining_emergence,309,rot0,mining_1189
train/t0/mining_2050_t0_rot0.npy,train/t1/mining_2050_t1_rot0.npy,0,mining_emergence,310,rot0,mining_2050
train/t0/mining_1912_t0_rot0.npy,train/t1/mining_1912_t1_rot0.npy,0,mining_emergence,311,rot0,mining_1912
train/t0/mining_78_t0_rot0.npy,train/t1/mining_78_t1_rot0.npy,0,mining_emergence,312,rot0,mining_78
train/t0/mining_1284_t0_rot0.npy,train/t1/mining_1284_t1_rot0.npy,0,mining_emergence,313,rot0,mining_1284
train/t0/human_404_t0_rot0.npy,train/t1/human_404_t1_rot0.npy,1,human_activity,314,rot0,human_404
train/t0/human_404_t0_rot90.npy,train/t1/human_404_t1_rot90.npy,1,human_activity,314,rot90,human_404
train/t0/human_404_t0_rot180.npy,train/t1/human_404_t1_rot180.npy,1,human_activity,314,rot180,human_404
train/t0/human_404_t0_rot270.npy,train/t1/human_404_t1_rot270.npy,1,human_activity,314,rot270,human_404
train/t0/human_404_t0_rot90.npy,train/t1/human_404_t1_rot90.npy,1,human_activity,314,rot90,human_404
train/t0/mining_495_t0_rot0.npy,train/t1/mining_495_t1_rot0.npy,0,mining_emergence,315,rot0,mining_495
train/t0/mining_1492_t0_rot0.npy,train/t1/mining_1492_t1_rot0.npy,0,mining_emergence,316,rot0,mining_1492
train/t0/mining_1196_t0_rot0.npy,train/t1/mining_1196_t1_rot0.npy,0,mining_emergence,317,rot0,mining_1196
train/t0/natural_23_t0_rot0.npy,train/t1/natural_23_t1_rot0.npy,2,natural_change,318,rot0,natural_23
train/t0/natural_23_t0_rot90.npy,train/t1/natural_23_t1_rot90.npy,2,natural_change,318,rot90,natural_23
train/t0/natural_23_t0_rot180.npy,train/t1/natural_23_t1_rot180.npy,2,natural_change,318,rot180,natural_23
train/t0/natural_23_t0_rot270.npy,train/t1/natural_23_t1_rot270.npy,2,natural_change,318,rot270,natural_23
train/t0/natural_115_t0_rot0.npy,train/t1/natural_115_t1_rot0.npy,2,natural_change,319,rot0,natural_115
train/t0/natural_115_t0_rot90.npy,train/t1/natural_115_t1_rot90.npy,2,natural_change,319,rot90,natural_115
train/t0/natural_115_t0_rot180.npy,train/t1/natural_115_t1_rot180.npy,2,natural_change,319,rot180,natural_115
train/t0/natural_115_t0_rot270.npy,train/t1/natural_115_t1_rot270.npy,2,natural_change,319,rot270,natural_115
train/t0/mining_1200_t0_rot0.npy,train/t1/mining_1200_t1_rot0.npy,0,mining_emergence,320,rot0,mining_1200
train/t0/natural_155_t0_rot0.npy,train/t1/natural_155_t1_rot0.npy,2,natural_change,321,rot0,natural_155
train/t0/natural_155_t0_rot90.npy,train/t1/natural_155_t1_rot90.npy,2,natural_change,321,rot90,natural_155
train/t0/natural_155_t0_rot180.npy,train/t1/natural_155_t1_rot180.npy,2,natural_change,321,rot180,natural_155
train/t0/natural_155_t0_rot270.npy,train/t1/natural_155_t1_rot270.npy,2,natural_change,321,rot270,natural_155
train/t0/human_161_t0_rot0.npy,train/t1/human_161_t1_rot0.npy,1,human_activity,322,rot0,human_161
train/t0/human_161_t0_rot90.npy,train/t1/human_161_t1_rot90.npy,1,human_activity,322,rot90,human_161
train/t0/human_161_t0_rot180.npy,train/t1/human_161_t1_rot180.npy,1,human_activity,322,rot180,human_161
train/t0/human_161_t0_rot270.npy,train/t1/human_161_t1_rot270.npy,1,human_activity,322,rot270,human_161
train/t0/human_161_t0_rot90.npy,train/t1/human_161_t1_rot90.npy,1,human_activity,322,rot90,human_161
train/t0/mining_1087_t0_rot0.npy,train/t1/mining_1087_t1_rot0.npy,0,mining_emergence,323,rot0,mining_1087
train/t0/mining_1494_t0_rot0.npy,train/t1/mining_1494_t1_rot0.npy,0,mining_emergence,324,rot0,mining_1494
train/t0/mining_873_t0_rot0.npy,train/t1/mining_873_t1_rot0.npy,0,mining_emergence,325,rot0,mining_873
train/t0/mining_1718_t0_rot0.npy,train/t1/mining_1718_t1_rot0.npy,0,mining_emergence,326,rot0,mining_1718
train/t0/mining_2196_t0_rot0.npy,train/t1/mining_2196_t1_rot0.npy,0,mining_emergence,327,rot0,mining_2196
train/t0/natural_451_t0_rot0.npy,train/t1/natural_451_t1_rot0.npy,2,natural_change,328,rot0,natural_451
train/t0/natural_451_t0_rot90.npy,train/t1/natural_451_t1_rot90.npy,2,natural_change,328,rot90,natural_451
train/t0/natural_451_t0_rot180.npy,train/t1/natural_451_t1_rot180.npy,2,natural_change,328,rot180,natural_451
train/t0/natural_451_t0_rot270.npy,train/t1/natural_451_t1_rot270.npy,2,natural_change,328,rot270,natural_451
train/t0/natural_467_t0_rot0.npy,train/t1/natural_467_t1_rot0.npy,2,natural_change,329,rot0,natural_467
train/t0/natural_467_t0_rot90.npy,train/t1/natural_467_t1_rot90.npy,2,natural_change,329,rot90,natural_467
train/t0/natural_467_t0_rot180.npy,train/t1/natural_467_t1_rot180.npy,2,natural_change,329,rot180,natural_467
train/t0/natural_467_t0_rot270.npy,train/t1/natural_467_t1_rot270.npy,2,natural_change,329,rot270,natural_467
train/t0/human_252_t0_rot0.npy,train/t1/human_252_t1_rot0.npy,1,human_activity,330,rot0,human_252
train/t0/human_252_t0_rot90.npy,train/t1/human_252_t1_rot90.npy,1,human_activity,330,rot90,human_252
train/t0/human_252_t0_rot180.npy,train/t1/human_252_t1_rot180.npy,1,human_activity,330,rot180,human_252
train/t0/human_252_t0_rot270.npy,train/t1/human_252_t1_rot270.npy,1,human_activity,330,rot270,human_252
train/t0/human_252_t0_rot90.npy,train/t1/human_252_t1_rot90.npy,1,human_activity,330,rot90,human_252
train/t0/mining_731_t0_rot0.npy,train/t1/mining_731_t1_rot0.npy,0,mining_emergence,331,rot0,mining_731
train/t0/natural_353_t0_rot0.npy,train/t1/natural_353_t1_rot0.npy,2,natural_change,332,rot0,natural_353
train/t0/natural_353_t0_rot90.npy,train/t1/natural_353_t1_rot90.npy,2,natural_change,332,rot90,natural_353
train/t0/natural_353_t0_rot180.npy,train/t1/natural_353_t1_rot180.npy,2,natural_change,332,rot180,natural_353
train/t0/natural_353_t0_rot270.npy,train/t1/natural_353_t1_rot270.npy,2,natural_change,332,rot270,natural_353
train/t0/mining_617_t0_rot0.npy,train/t1/mining_617_t1_rot0.npy,0,mining_emergence,333,rot0,mining_617
train/t0/natural_12_t0_rot0.npy,train/t1/natural_12_t1_rot0.npy,2,natural_change,334,rot0,natural_12
train/t0/natural_12_t0_rot90.npy,train/t1/natural_12_t1_rot90.npy,2,natural_change,334,rot90,natural_12
train/t0/natural_12_t0_rot180.npy,train/t1/natural_12_t1_rot180.npy,2,natural_change,334,rot180,natural_12
train/t0/natural_12_t0_rot270.npy,train/t1/natural_12_t1_rot270.npy,2,natural_change,334,rot270,natural_12
train/t0/mining_514_t0_rot0.npy,train/t1/mining_514_t1_rot0.npy,0,mining_emergence,335,rot0,mining_514
train/t0/mining_1734_t0_rot0.npy,train/t1/mining_1734_t1_rot0.npy,0,mining_emergence,336,rot0,mining_1734
train/t0/mining_635_t0_rot0.npy,train/t1/mining_635_t1_rot0.npy,0,mining_emergence,337,rot0,mining_635
train/t0/mining_1415_t0_rot0.npy,train/t1/mining_1415_t1_rot0.npy,0,mining_emergence,338,rot0,mining_1415
train/t0/mining_920_t0_rot0.npy,train/t1/mining_920_t1_rot0.npy,0,mining_emergence,339,rot0,mining_920
train/t0/mining_260_t0_rot0.npy,train/t1/mining_260_t1_rot0.npy,0,mining_emergence,340,rot0,mining_260
train/t0/natural_380_t0_rot0.npy,train/t1/natural_380_t1_rot0.npy,2,natural_change,341,rot0,natural_380
train/t0/natural_380_t0_rot90.npy,train/t1/natural_380_t1_rot90.npy,2,natural_change,341,rot90,natural_380
train/t0/natural_380_t0_rot180.npy,train/t1/natural_380_t1_rot180.npy,2,natural_change,341,rot180,natural_380
train/t0/natural_380_t0_rot270.npy,train/t1/natural_380_t1_rot270.npy,2,natural_change,341,rot270,natural_380
train/t0/mining_35_t0_rot0.npy,train/t1/mining_35_t1_rot0.npy,0,mining_emergence,342,rot0,mining_35
train/t0/mining_571_t0_rot0.npy,train/t1/mining_571_t1_rot0.npy,0,mining_emergence,343,rot0,mining_571
train/t0/mining_2278_t0_rot0.npy,train/t1/mining_2278_t1_rot0.npy,0,mining_emergence,344,rot0,mining_2278
train/t0/mining_108_t0_rot0.npy,train/t1/mining_108_t1_rot0.npy,0,mining_emergence,345,rot0,mining_108
train/t0/mining_190_t0_rot0.npy,train/t1/mining_190_t1_rot0.npy,0,mining_emergence,346,rot0,mining_190
train/t0/mining_582_t0_rot0.npy,train/t1/mining_582_t1_rot0.npy,0,mining_emergence,347,rot0,mining_582
train/t0/mining_1126_t0_rot0.npy,train/t1/mining_1126_t1_rot0.npy,0,mining_emergence,348,rot0,mining_1126
train/t0/natural_209_t0_rot0.npy,train/t1/natural_209_t1_rot0.npy,2,natural_change,349,rot0,natural_209
train/t0/natural_209_t0_rot90.npy,train/t1/natural_209_t1_rot90.npy,2,natural_change,349,rot90,natural_209
train/t0/natural_209_t0_rot180.npy,train/t1/natural_209_t1_rot180.npy,2,natural_change,349,rot180,natural_209
train/t0/natural_209_t0_rot270.npy,train/t1/natural_209_t1_rot270.npy,2,natural_change,349,rot270,natural_209
train/t0/mining_2314_t0_rot0.npy,train/t1/mining_2314_t1_rot0.npy,0,mining_emergence,350,rot0,mining_2314
train/t0/mining_1451_t0_rot0.npy,train/t1/mining_1451_t1_rot0.npy,0,mining_emergence,351,rot0,mining_1451
train/t0/human_345_t0_rot0.npy,train/t1/human_345_t1_rot0.npy,1,human_activity,352,rot0,human_345
train/t0/human_345_t0_rot90.npy,train/t1/human_345_t1_rot90.npy,1,human_activity,352,rot90,human_345
